product_id,product_name,category,sub_category,is_fragile,is_hazmat,requires_cold_chain,stock_qty,avg_rating,tags,launch_date,weight_kg,battery_included,currency,price_inr,specs.dimensions_cm.length,specs.dimensions_cm.width,specs.dimensions_cm.height
PRD-00296,Vayu Bookshelf Max,Furniture,Bookshelf,True,False,False,672,4.77,,2021-01-15,113.03,,INR,21960.69,85.1,112.5,132.4
PRD-00743,Vayu Comic Set Classic,Books,Comic Set,False,False,False,309,2.98,"fragile-handle, eco, new",2021-07-15,3.53 kg,False,INR,148331.23,140.9,60.9,24.8
PRD-00327,Meridian Cooking Oil,Groceries,Cooking Oil,False,False,False,170,4.86,"fragile-handle, bestseller",2021-10-08,4.3,,INR,24079.72,43.7,78.6,140.6
PRD-00181,Zenith Air Purifier 2024,Home Appliance,Air Purifier,False,False,False,470,4.67,,2022-09-03,6.01,False,INR,53295.14,123.8,73.2,106.5
PRD-00492,Nexon Saree Classic,Apparel,Saree,True,False,False,10,3.15,new,2022-09-03,0.44,False,INR,75153.77,164.6,35.2,42.8
PRD-00765,Meridian Textbook Classic,Books,Textbook,False,False,False,237,4.06,,2021-05-13,2.03,True,INR,4823.35,133.8,35.9,112.8
PRD-00088,UrbanCraft Smartwatch Max,Electronics,Smartwatch,True,False,False,524,4.24,"clearance, premium, new",2021-11-29,0.88,True,INR,30862.96,152.2,45.2,124.5
PRD-00829,Vayu Comic Set,Books,Comic Set,False,False,False,137,2.52,eco,2023-05-22,3.86,False,INR,63196.5,132.6,11.3,14.2
PRD-00682,Aravind Motor Assembly 2024,Industrial,Motor Assembly,False,True,False,527,4.83,"fragile-handle, new",2023-05-01,672.98,True,INR,59765.9,80.0,75.7,79.8
PRD-00618,Vayu Insulin Pack Max,Pharma,Insulin Pack,False,True,True,61,3.2,fragile-handle,2023-11-16,1.0,False,INR,19149.35,11.9,116.2,97.3
PRD-00424,Tamira Saree Max,Apparel,Saree,False,False,False,10,3.6,"clearance, bestseller, eco",2021-03-24,1.42,True,INR,151565.24,54.6,56.1,128.8
PRD-00484,Meridian Jacket 2024,Apparel,Jacket,True,False,False,386,4.83,"bestseller, clearance, premium",2020-11-25,0.54,False,INR,38083.91,49.9,112.1,119.3
PRD-00570,Tamira Medical Kit Pro,Pharma,Medical Kit,True,True,True,440,2.59,"bestseller, clearance, eco",2021-07-08,3.3,False,INR,176354.38,147.2,18.8,123.6
PRD-00578,Aravind Medical Kit 2024,Pharma,Medical Kit,True,True,False,440,3.64,"premium, fragile-handle, clearance",2021-01-07,1.52,False,INR,167291.38,108.6,49.1,131.2
PRD-00047,Zenith Tablet,Electronics,Tablet,False,False,False,89,2.61,premium,2022-10-12,0.63,True,INR,179809.74,58.3,110.6,21.2
PRD-00149,Aravind Microwave Classic,Home Appliance,Microwave,False,False,False,357,2.76,,2023-06-29,27.0,False,INR,23936.69,5.6,70.0,129.3
PRD-00737,UrbanCraft Motor Assembly Max,Industrial,Motor Assembly,False,True,False,197,3.23,"clearance, bestseller",2021-07-13,3772.31,True,INR,104404.08,28.3,30.8,135.1
PRD-00596,Meridian Medical Kit 2024,Pharma,Medical Kit,True,True,True,552,3.33,"premium, new",2020-12-14,2.71,,INR,174838.7,144.8,97.9,97.1
PRD-00686,Vayu Steel Coil Pro,Industrial,Steel Coil,False,True,False,814,4.98,new,2021-11-01,3003.8,True,INR,7768.28,136.0,110.0,126.5
PRD-00688,UrbanCraft Steel Coil,Industrial,Steel Coil,False,True,False,865,3.12,new,2022-05-14,3859.56,False,INR,133019.85,45.4,97.7,134.6
PRD-00786,Aravind Novel,Books,Novel,False,False,False,226,4.79,eco,2021-12-14,2.46,,INR,134169.14,16.8,48.2,77.1
PRD-00222,Tamira Recliner Lite,Furniture,Recliner,False,False,False,43,4.5,"eco, clearance, fragile-handle",2022-02-28,104.66,,INR,49417.12,137.3,27.7,29.3
PRD-00675,Aravind Generator Unit Max,Industrial,Generator Unit,True,True,False,20,2.97,bestseller,2021-05-05,3387.52,,INR,54432.19,44.2,104.3,149.8
PRD-00697,Aravind Steel Coil Max,Industrial,Steel Coil,False,True,False,303,3.51,"new, premium, clearance",2022-05-22,3143.94,True,INR,92569.36,40.1,23.2,15.1
PRD-00420,Tamira T-Shirt,Apparel,T-Shirt,True,False,False,-18,4.58,,2023-11-02,0.42,True,INR,180713.58,90.2,31.0,15.4
PRD-00663,Tamira Motor Assembly Classic,Industrial,Motor Assembly,True,True,False,243,4.56,"fragile-handle, new, clearance",2020-07-10,3607.75,,INR,161333.3,122.1,94.9,121.4
PRD-00209,Meridian Office Chair Lite,Furniture,Office Chair,True,False,False,826,4.92,clearance,2020-05-12,30.66,True,INR,45467.62,32.9,31.8,31.3
PRD-00119,Nexon Air Purifier Max,Home Appliance,Air Purifier,True,False,False,7,4.55,bestseller,2022-09-01,14.0,True,INR,144566.61,56.6,18.4,99.5
PRD-00292,UrbanCraft Bookshelf Max,Furniture,Bookshelf,True,False,False,90,3.13,"eco, premium",2021-07-01,88.7,False,INR,154697.5,28.9,49.1,98.4
PRD-00218,Zenith Recliner Classic,Furniture,Recliner,False,False,False,248,3.8,,2021-01-14,56.25,True,INR,153095.14,47.9,14.3,98.0
PRD-00810,Meridian Comic Set Max,Books,Comic Set,True,False,False,854,2.9,"clearance, bestseller, fragile-handle",2021-05-10,2.91,False,INR,34722.03,157.2,63.7,49.9
PRD-00370,Aravind Cooking Oil 2024,Groceries,Cooking Oil,False,False,False,67,3.7,"clearance, new, eco",2023-05-19,1.74,True,INR,34069.0,176.7,88.7,103.9
PRD-00661,UrbanCraft Steel Coil Max,Industrial,Steel Coil,False,True,False,35,4.49,"premium, new",2023-09-03,2896.04,True,INR,69832.88,84.4,77.8,117.3
PRD-00676,Nexon Motor Assembly Lite,Industrial,Motor Assembly,True,True,False,80,2.79,,2023-01-27,,,INR,143278.4,,,
PRD-00408,UrbanCraft Cooking Oil Classic,Groceries,Cooking Oil,False,False,False,428,2.7,"bestseller, clearance, premium",2021-01-16,10.9,True,INR,166969.73,64.6,92.0,80.0
PRD-00751,Meridian Textbook Pro,Books,Textbook,False,False,False,659,3.58,"fragile-handle, new",2022-05-10,0.65,False,INR,42906.32,36.1,25.6,109.6
PRD-00648,Vayu Generator Unit,Industrial,Generator Unit,False,True,False,639,,"bestseller, fragile-handle",2021-09-17,1053.48,False,INR,3435.48,,,
PRD-00037,Vayu Smartwatch Classic,Electronics,Smartwatch,True,False,False,543,4.21,,2022-02-23,0.89,False,INR,85137.24,58.6,25.7,97.2
PRD-00273,Kaveri Bookshelf Pro,Furniture,Bookshelf,False,False,False,262,3.44,,2022-10-13,37.55,True,INR,112170.55,37.1,28.8,10.9
PRD-00703,Aravind Steel Coil Lite,Industrial,Steel Coil,False,True,False,415,4.26,"fragile-handle, eco, bestseller",2023-12-03,2469.69 kg,,INR,43428.46,93.1,97.8,98.9
PRD-00790,Aravind Novel Pro,Books,Novel,False,False,False,598,4.89,,2022-02-09,3.21 kg,True,INR,157802.06,73.9,88.5,38.6
PRD-00220,Meridian Study Table Pro,Furniture,Study Table,False,False,False,484,4.7,,2023-04-17,83.67,True,INR,129472.77,129.3,93.6,149.0
PRD-00359,Meridian Dry Fruits Pro,Groceries,Dry Fruits,False,False,False,443,3.04,eco,2021-03-07,21.92,True,INR,134043.91,128.3,19.3,12.3
PRD-00368,Zenith Dry Fruits Pro,Groceries,Dry Fruits,False,False,False,78,2.53,eco,2022-07-10,11.48,True,INR,141201.53,14.8,11.8,122.3
PRD-00112,Vayu Headphones Max,Electronics,Headphones,True,False,False,793,3.07,fragile-handle,2021-05-03,2.47,True,INR,187094.04,136.1,35.2,8.6
PRD-00331,Nexon Spice Pack Pro,Groceries,Spice Pack,False,False,False,898,4.18,"premium, new, eco",2021-07-02,,,INR,53888.11,,,
PRD-00314,Kaveri Spice Pack,Groceries,Spice Pack,False,False,False,298,3.51,clearance,2021-10-25,7.43,,INR,26734.27,178.4,84.3,105.7
PRD-00557,Vayu Vaccine Box Max,Pharma,Vaccine Box,True,True,True,265,3.89,fragile-handle,2022-03-26,0.75,,INR,158323.11,110.7,20.5,148.5
PRD-00556,Zenith Insulin Pack Lite,Pharma,Insulin Pack,True,True,False,801,4.71,clearance,2022-05-06,4.54,False,INR,140569.35,13.2,115.7,107.6
PRD-00026,Aravind Smartphone Pro,Electronics,Smartphone,False,False,False,132,2.82,"fragile-handle, bestseller",2022-05-18,2.8,,INR,145468.41,66.5,114.1,120.4
PRD-00562,Zenith Vaccine Box Max,pharma,Vaccine Box,False,True,True,857,3.34,premium,2022-07-27,3.37,False,INR,80243.18,72.8,72.9,148.6
PRD-00598,Nexon Insulin Pack Pro,Pharma,Insulin Pack,False,True,True,348,2.82,"bestseller, new",2020-11-21,1.51,False,INR,33324.45,178.9,40.1,81.1
PRD-00110,Aravind Laptop Max,Electronics,Laptop,True,False,False,384,4.44,,2023-08-04,2.96,,INR,46174.14,76.0,55.2,59.4
PRD-00566,Nexon Medical Kit Pro,Pharma,Medical Kit,True,True,True,194,2.96,"eco, premium",2023-10-26,4.65,True,INR,173909.48,11.0,43.3,9.2
PRD-00533,Vayu T-Shirt Max,Apparel,T-Shirt,True,False,False,171,3.78,"fragile-handle, eco",2022-05-03,1.36,,INR,151650.44,58.1,117.2,69.8
PRD-00629,UrbanCraft Medical Kit 2024,Pharma,Medical Kit,True,True,True,593,,new,2022-03-19,0.8,,INR,11174.94,100.2,27.9,51.8
PRD-00386,Meridian Dry Fruits Classic,Groceries,Dry Fruits,False,False,False,489,3.89,fragile-handle,2021-03-30,16.49,,INR,21620.4,35.8,8.5,45.3
PRD-00416,Zenith Spice Pack Classic,groceries,Spice Pack,True,False,False,488,4.89,premium,2020-09-23,24.02,,INR,142226.68,125.4,96.2,74.0
PRD-00788,Vayu Comic Set Classic,Books,Comic Set,False,False,False,330,2.82,"eco, premium, clearance",2021-11-05,0.81,,INR,42802.79,77.0,118.7,95.9
PRD-00022,Aravind Smartwatch Pro,Electronics,Smartwatch,True,False,False,411,3.31,"bestseller, clearance, new",2023-08-02,2.93,True,INR,103706.55,155.7,101.5,43.4
PRD-00696,Nexon Steel Coil Lite,Industrial,Steel Coil,True,True,False,56,3.51,"fragile-handle, eco, new",2022-05-13,2971.3,,INR,167115.2,36.5,88.5,141.0
PRD-00551,Nexon Medical Kit,Pharma,Medical Kit,False,True,True,61,2.97,"new, clearance",2023-10-03,4.11,True,INR,49013.27,137.4,78.3,143.3
PRD-00769,Nexon Textbook Pro,Books,Textbook,False,False,False,319,3.89,"premium, eco",2021-12-20,0.6,,INR,40087.67,26.4,47.2,78.5
PRD-00447,Tamira T-Shirt,Apparel,T-Shirt,True,False,False,179,3.73,"fragile-handle, bestseller",2022-11-17,1.33,,INR,167200.09,122.2,28.9,74.4
PRD-00423,Vayu Jacket Max,Apparel,Jacket,True,False,False,574,4.08,"bestseller, premium",2021-03-26,0.37 kg,False,INR,65097.43,102.1,112.4,45.5
PRD-00013,Nexon Headphones Max,Electronics,Headphones,True,False,False,-20,3.67,"eco, premium, bestseller",2021-10-10,1.72,,INR,12455.94,148.3,66.1,143.2
PRD-00363,Vayu Cooking Oil Classic,Groceries,Cooking Oil,True,False,False,163,4.68,"eco, new, premium",2021-07-26,4.59,False,INR,27012.62,47.2,43.3,133.2
PRD-00601,Tamira Insulin Pack Classic,Pharma,Insulin Pack,True,True,False,195,2.58,,2021-09-04,1.3,,INR,5228.33,77.6,20.6,68.0
PRD-00185,Aravind Microwave 2024,Home Appliance,Microwave,True,False,False,205,3.42,,2021-09-18,15.43,True,INR,19561.0,115.5,32.7,90.2
PRD-00287,Aravind Bookshelf,Furniture,Bookshelf,True,False,False,43,,"premium, clearance",2021-01-30,70.66,False,INR,70216.3,157.0,28.2,106.4
PRD-00480,Zenith Running Shoes 2024,Apparel,Running Shoes,False,False,False,726,3.27,"premium, clearance, eco",2021-11-12,0.56,False,INR,73432.19,50.6,18.1,27.7
PRD-00671,Zenith Motor Assembly Pro,Industrial,Motor Assembly,True,True,False,554,3.8,"new, fragile-handle",2021-04-23,810.2,,INR,4253.03,160.2,68.6,123.5
PRD-00498,Aravind Jacket Pro,Apparel,Jacket,False,False,False,677,3.01,"fragile-handle, bestseller",2022-03-21,0.88,,INR,57880.12,139.2,101.0,59.2
PRD-00195,Kaveri Microwave Pro,home appliance,Microwave,False,False,False,266,2.8,"fragile-handle, eco, new",2021-06-22,17.71,False,INR,100976.57,102.0,55.0,68.6
PRD-00450,Tamira Jacket 2024,Apparel,Jacket,True,False,False,224,4.96,"clearance, premium, new",2021-01-24,0.76,,INR,5311.82,94.2,38.4,91.4
PRD-00265,UrbanCraft Study Table Pro,Furniture,Study Table,False,False,False,263,,"clearance, premium, bestseller",2023-10-13,42.77,,INR,3945.93,115.0,92.5,47.9
PRD-00213,Nexon Recliner Max,Furniture,Recliner,False,False,False,703,4.94,"eco, fragile-handle, clearance",2020-10-22,111.04,,INR,33643.6,55.1,101.5,6.9
PRD-00798,UrbanCraft Comic Set Max,Books,Comic Set,True,False,False,101,3.27,fragile-handle,2020-07-10,3.35,,INR,8608.96,146.0,60.7,123.9
PRD-00622,Nexon Medical Kit 2024,Pharma,Medical Kit,True,True,False,93,3.49,premium,2022-07-30,1.62,False,INR,78153.05,21.4,97.2,31.0
PRD-00457,Vayu T-Shirt,Apparel,T-Shirt,False,False,False,204,3.68,"new, bestseller, clearance",2022-04-14,0.97,True,INR,56745.51,132.9,90.9,140.0
PRD-00694,Vayu Steel Coil Classic,Industrial,Steel Coil,True,True,False,593,4.78,"new, fragile-handle, clearance",2022-03-03,4255.96,False,INR,75555.42,10.8,58.4,46.6
PRD-00251,Zenith Bookshelf 2024,Furniture,Bookshelf,False,False,False,849,2.71,clearance,2023-01-22,41.22,False,INR,50956.9,152.8,85.2,34.9
PRD-00035,Nexon Tablet Classic,Electronics,Tablet,True,False,False,369,3.04,,2021-12-30,1.83,True,INR,54794.37,114.9,103.1,53.2
PRD-00692,Tamira Generator Unit Classic,Industrial,Generator Unit,False,True,False,720,4.17,"new, bestseller",2021-12-04,4115.31,True,INR,62849.94,67.8,103.3,79.7
PRD-00472,Nexon T-Shirt Lite,Apparel,T-Shirt,True,False,False,165,2.69,"fragile-handle, new",2023-01-23,0.79,False,INR,173286.51,160.5,54.9,48.1
PRD-00412,Tamira Dry Fruits Max,Groceries,Dry Fruits,False,False,False,809,2.82,,2021-06-27,9.96,,INR,21687.89,132.0,75.7,24.7
PRD-00196,Aravind Vacuum Cleaner Lite,Home Appliance,Vacuum Cleaner,True,False,False,599,3.21,"premium, bestseller, new",2023-07-17,6.93,True,INR,175579.54,130.7,102.1,31.7
PRD-00436,UrbanCraft Running Shoes 2024,apparel,Running Shoes,True,False,False,133,3.18,"fragile-handle, bestseller",2022-01-07,0.94,True,INR,113125.45,,,
PRD-00462,Zenith Jacket Max,Apparel,Jacket,False,False,False,883,4.87,"eco, premium, clearance",2020-10-30,1.51,,INR,85908.53,79.9,87.5,43.4
PRD-00748,Aravind Novel Classic,Books,Novel,True,False,False,329,4.14,"clearance, premium",2021-11-25,1.29,True,INR,52393.58,41.4,99.2,78.0
PRD-00224,Aravind Office Chair Max,Furniture,Office Chair,False,False,False,172,,"bestseller, clearance, premium",2022-01-29,47.17,,INR,187325.86,134.0,21.1,86.6
PRD-00046,Kaveri Headphones Pro,Electronics,Headphones,True,False,False,697,4.77,,2021-02-10,2.32,True,INR,94642.48,26.7,107.8,29.0
PRD-00168,Meridian Microwave,Home Appliance,Microwave,True,False,False,410,4.5,fragile-handle,2020-11-13,22440.0,False,INR,13816.18,177.9,51.3,45.1
PRD-00823,Nexon Textbook,Books,Textbook,False,False,False,198,3.12,,2023-06-21,1.87,False,INR,123370.73,43.9,89.6,40.1
PRD-00106,Tamira Tablet Pro,Electronics,Tablet,False,False,False,637,2.92,,2021-04-10,0.76,,INR,30915.84,,,
PRD-00538,Nexon Medical Kit Lite,Pharma,Medical Kit,False,True,True,490,3.69,,2022-07-18,1.56,True,INR,108824.92,109.0,68.3,16.6
PRD-00624,UrbanCraft Insulin Pack,Pharma,Insulin Pack,True,True,True,124,4.75,,2021-11-19,2.2,,INR,16639.86,59.5,77.5,119.8
PRD-00340,UrbanCraft Cooking Oil Lite,Groceries,Cooking Oil,False,False,False,158,4.66,bestseller,2020-11-23,5.91 kg,,INR,142127.4,13.1,105.9,72.8
PRD-00647,Tamira Generator Unit Max,Industrial,Generator Unit,False,True,False,344,3.23,"new, premium",2021-02-23,1576.86,True,INR,140281.92,77.2,60.2,144.0
PRD-00575,Tamira Insulin Pack Pro,Pharma,Insulin Pack,True,True,False,421,4.31,,2022-05-03,2670.0,True,INR,38962.65,58.4,37.7,13.3
PRD-00545,Nexon Medical Kit Lite,Pharma,Medical Kit,True,True,False,602,4.45,"bestseller, clearance",2022-06-21,2.33,True,INR,111246.61,137.9,114.1,54.8
PRD-00256,Kaveri Office Chair Classic,furniture,Office Chair,False,False,False,358,2.66,"premium, clearance, eco",2022-12-03,106.46,,INR,162951.12,57.6,72.3,147.9
PRD-00628,UrbanCraft Insulin Pack 2024,Pharma,Insulin Pack,True,True,True,301,4.67,bestseller,2023-02-04,2.29,,INR,134976.28,38.1,19.5,38.4
PRD-00778,UrbanCraft Novel,Books,Novel,False,False,False,516,,,2020-10-28,2.68,False,INR,130259.81,69.5,96.6,113.2
PRD-00819,UrbanCraft Textbook Classic,Books,Textbook,False,False,False,25,4.62,premium,2021-05-08,1.58,False,INR,176735.16,118.5,103.8,32.1
PRD-00822,Zenith Novel 2024,Books,Novel,False,False,False,576,3.37,"premium, eco, clearance",2021-02-01,0.57,False,INR,164687.03,169.0,32.0,3.3
PRD-00147,Tamira Vacuum Cleaner Lite,Home Appliance,Vacuum Cleaner,False,False,False,-20,3.58,bestseller,2022-11-27,25.31,False,INR,111416.55,27.8,26.9,4.0
PRD-00076,Kaveri Smartwatch Classic,Electronics,Smartwatch,True,False,False,871,2.82,"eco, new, fragile-handle",2023-06-25,1.44,True,INR,6170.96,144.8,57.8,105.7
PRD-00473,Aravind T-Shirt Classic,Apparel,T-Shirt,False,False,False,738,3.04,,2021-09-03,1.12,True,INR,31969.13,26.6,41.9,111.8
PRD-00090,Tamira Laptop Classic,Electronics,Laptop,True,False,False,365,4.89,"eco, premium, bestseller",2023-03-21,2.32,False,INR,95874.14,,,
PRD-00038,Nexon Headphones,Electronics,Headphones,True,False,False,731,,"eco, premium, fragile-handle",2022-12-27,2410.0,False,INR,22066.79,30.7,5.4,138.6
PRD-00367,Tamira Spice Pack 2024,Groceries,Spice Pack,False,False,False,141,2.67,"bestseller, eco, clearance",2022-09-06,15.2,False,INR,141519.77,137.0,104.3,78.1
PRD-00717,Tamira Generator Unit Lite,Industrial,Generator Unit,True,True,False,699,3.48,fragile-handle,2020-11-21,839.67,,INR,63189.86,47.9,47.5,4.2
PRD-00376,UrbanCraft Dry Fruits Pro,Groceries,Dry Fruits,False,False,False,31,4.24,"new, fragile-handle",2022-07-31,16.24,False,INR,164708.37,169.9,117.2,118.2
PRD-00827,Tamira Novel Pro,Books,Novel,False,False,False,619,2.84,"premium, fragile-handle",2022-12-10,1.12,,INR,135585.09,60.5,54.2,59.0
PRD-00602,Kaveri Vaccine Box Pro,Pharma,Vaccine Box,True,True,True,768,2.55,new,2021-09-05,1.22,,INR,54877.91,15.7,108.2,25.3
PRD-00312,UrbanCraft Cooking Oil 2024,groceries,Cooking Oil,True,False,False,522,4.2,"eco, premium",2021-07-02,12.35,,INR,2733.3,,,
PRD-00346,Nexon Spice Pack Pro,Groceries,Spice Pack,True,False,False,281,4.38,"new, clearance",2023-10-05,13.29,False,INR,3037.55,23.4,39.3,57.0
PRD-00281,Nexon Office Chair Pro,Furniture,Office Chair,False,False,False,605,3.98,,2023-02-25,,,INR,91325.86,,,
PRD-00126,Kaveri Vacuum Cleaner Max,Home Appliance,Vacuum Cleaner,True,False,False,832,3.9,"bestseller, clearance, premium",2021-04-06,14.75,False,INR,170864.62,50.4,111.1,34.7
PRD-00194,Vayu Microwave Max,Home Appliance,Microwave,False,False,False,888,3.27,"fragile-handle, premium, clearance",2022-07-21,7.64,True,INR,131854.83,59.8,17.8,94.9
PRD-00261,Vayu Recliner Lite,Furniture,Recliner,False,False,False,234,2.56,"bestseller, eco, new",2023-04-27,,,INR,144014.96,,,
PRD-00001,Meridian Smartphone,Electronics,Smartphone,True,False,False,19,3.06,"bestseller, premium",2021-07-02,0.66,True,INR,146371.36,,,
PRD-00529,Kaveri Jacket Max,Apparel,Jacket,False,False,False,688,4.99,"bestseller, eco, new",2023-04-09,0.46,,INR,69499.36,59.0,58.8,104.6
PRD-00612,UrbanCraft Medical Kit 2024,Pharma,Medical Kit,True,True,False,-20,3.74,,2021-08-18,1.52,False,INR,187550.8,87.2,115.8,14.0
PRD-00481,Zenith T-Shirt 2024,Apparel,T-Shirt,True,False,False,411,3.15,"premium, eco, fragile-handle",2021-03-29,1.28,False,INR,43678.53,34.9,10.7,124.8
PRD-00824,Kaveri Comic Set Pro,Books,Comic Set,True,False,False,847,4.93,,2022-05-06,0.81,False,INR,105947.43,,,
PRD-00041,Kaveri Smartphone 2024,Electronics,Smartphone,False,False,False,175,3.74,"fragile-handle, premium, eco",2023-05-29,1.78,False,INR,140802.62,47.3,13.1,71.8
PRD-00098,Kaveri Smartwatch Pro,Electronics,Smartwatch,False,False,False,702,2.76,"fragile-handle, clearance",2021-08-16,2.28,False,INR,143776.23,70.5,90.3,124.1
PRD-00762,Meridian Novel 2024,Books,Novel,True,False,False,238,4.46,,2021-09-12,2.67,False,INR,109168.62,33.4,113.9,116.3
PRD-00658,Tamira Steel Coil Pro,Industrial,Steel Coil,False,True,False,516,4.07,"premium, clearance, new",2022-11-29,1123.46,,INR,72656.28,120.2,54.4,137.0
PRD-00325,Tamira Cooking Oil 2024,Groceries,Cooking Oil,False,False,False,896,3.19,"premium, clearance",2023-04-13,10.76,True,INR,158546.82,107.0,70.8,4.1
PRD-00574,Vayu Medical Kit Max,Pharma,Medical Kit,True,True,False,37,4.41,bestseller,2023-03-18,4.55,False,INR,180052.97,115.6,28.1,134.7
PRD-00010,Tamira Laptop Lite,Electronics,Laptop,True,False,False,799,4.75,"bestseller, new",2021-11-14,2.87,False,INR,90694.89,122.5,42.0,137.3
PRD-00217,Aravind Study Table Pro,Furniture,Study Table,True,False,False,730,4.26,,2021-07-08,103990.0,False,INR,140418.41,159.7,96.7,36.7
PRD-00398,Kaveri Cooking Oil Lite,Groceries,Cooking Oil,False,False,False,660,4.2,,2023-06-22,4.23,False,INR,160476.28,29.6,50.6,48.0
PRD-00811,Vayu Comic Set,Books,Comic Set,True,False,False,66,4.7,,2022-05-18,3.12,False,INR,17425.42,136.8,91.2,7.9
PRD-00452,Meridian Saree 2024,Apparel,Saree,False,False,False,691,4.59,"clearance, premium, eco",2021-12-04,0.86,,INR,158686.07,122.1,46.1,143.1
PRD-00252,Aravind Bookshelf Pro,Furniture,Bookshelf,True,False,False,121,2.58,"new, clearance",2022-02-24,105.32 kg,False,INR,166992.54,77.6,110.4,51.2
PRD-00542,Nexon Vaccine Box Max,Pharma,Vaccine Box,True,True,True,435,3.6,"bestseller, premium, eco",2021-07-01,1.75,,INR,62525.86,,,
PRD-00555,Nexon Medical Kit,pharma,Medical Kit,True,True,True,532,3.28,eco,2021-09-28,2.58,True,INR,152374.26,,,
PRD-00358,Kaveri Dry Fruits Pro,Groceries,Dry Fruits,False,False,False,701,2.72,"eco, clearance, fragile-handle",2021-12-22,6.59,True,INR,43475.39,,,
PRD-00711,Kaveri Generator Unit Pro,Industrial,Generator Unit,False,True,False,369,3.1,"fragile-handle, eco",2023-02-21,697.09,,INR,71983.39,48.7,110.0,14.2
PRD-00479,Tamira Running Shoes,Apparel,Running Shoes,False,False,False,248,2.78,premium,2021-06-02,0.46,False,INR,28464.06,97.2,31.9,129.7
PRD-00645,Zenith Steel Coil Classic,Industrial,Steel Coil,True,True,False,599,4.35,"premium, eco, bestseller",2021-06-16,2660.33,,INR,19707.84,10.6,101.6,100.8
PRD-00834,Vayu Novel,Books,Novel,False,False,False,222,2.81,bestseller,2020-11-26,2.31,,INR,139792.84,16.1,55.6,96.0
PRD-00053,Nexon Tablet Classic,Electronics,Tablet,True,False,False,74,4.35,"bestseller, new, clearance",2021-02-08,0.89,,INR,154062.83,168.9,37.5,128.3
PRD-00689,Aravind Motor Assembly,Industrial,Motor Assembly,False,True,False,0,,clearance,2020-09-23,2490.21,,INR,185597.48,104.3,99.5,48.1
PRD-00690,Kaveri Generator Unit Max,Industrial,Generator Unit,True,True,False,683,4.61,"premium, fragile-handle",2022-02-06,3867.69,True,INR,150046.64,150.3,10.0,21.7
PRD-00378,Kaveri Rice Bag Max,Groceries,Rice Bag,False,False,False,18,3.76,premium,2021-12-01,17.18,True,INR,57790.04,33.5,34.8,89.4
PRD-00348,Meridian Cooking Oil Classic,Groceries,Cooking Oil,False,False,False,684,4.73,bestseller,2021-08-17,3.53,True,INR,154211.27,134.1,39.0,115.8
PRD-00309,UrbanCraft Bookshelf 2024,Furniture,Bookshelf,False,False,False,846,3.24,"new, eco",2023-01-21,112.5,,INR,96999.14,69.3,96.0,16.4
PRD-00369,Tamira Cooking Oil 2024,Groceries,Cooking Oil,False,False,False,522,2.99,,2023-11-16,23.24,,INR,42895.51,43.6,15.5,94.7
PRD-00600,Aravind Insulin Pack Pro,Pharma,Insulin Pack,True,True,False,429,4.65,"clearance, premium, fragile-handle",2023-03-18,4.8,,INR,182373.86,83.5,35.3,95.3
PRD-00493,Meridian Jacket,Apparel,Jacket,True,False,False,560,4.0,"premium, fragile-handle, clearance",2021-07-27,1.13 kg,,INR,175928.0,50.5,19.0,13.1
PRD-00588,Kaveri Medical Kit Classic,Pharma,Medical Kit,True,True,False,368,4.65,"fragile-handle, bestseller",2022-05-17,4.2,True,INR,162248.05,73.3,113.0,113.4
PRD-00172,Meridian Vacuum Cleaner Pro,Home Appliance,Vacuum Cleaner,False,False,False,681,4.64,premium,2023-07-25,,,INR,25850.9,,,
PRD-00776,Meridian Textbook,Books,Textbook,False,False,False,65,4.74,,2023-01-28,2.86,True,INR,79640.41,84.9,91.7,89.3
PRD-00383,Kaveri Cooking Oil Lite,Groceries,Cooking Oil,False,False,False,113,4.59,"premium, new, clearance",2022-06-21,6.98,,INR,57435.8,144.3,52.6,24.0
PRD-00372,Aravind Rice Bag Classic,Groceries,Rice Bag,False,False,False,585,4.09,"clearance, eco, fragile-handle",2023-08-18,20.44,True,INR,46885.01,119.3,92.3,8.3
PRD-00345,UrbanCraft Dry Fruits,Groceries,Dry Fruits,False,False,False,484,2.73,"premium, clearance, eco",2023-05-16,23.29,True,INR,170103.56,156.5,75.1,75.0
PRD-00565,Meridian Vaccine Box,Pharma,Vaccine Box,True,True,True,740,4.14,bestseller,2021-05-17,,,INR,146353.74,,,
PRD-00069,Meridian Laptop Max,Electronics,Laptop,False,False,False,738,4.79,"premium, new",2023-03-13,0.55,True,INR,68078.74,22.8,95.8,137.8
PRD-00040,Tamira Headphones Lite,Electronics,Headphones,False,False,False,137,4.55,"new, bestseller, premium",2022-01-18,,,INR,91318.57,,,
PRD-00266,Zenith Recliner Classic,Furniture,Recliner,False,False,False,222,3.74,,2021-05-18,66.13,False,INR,58196.87,38.0,104.4,21.6
PRD-00231,Meridian Bookshelf Max,Furniture,Bookshelf,True,False,False,788,3.98,,2022-09-10,65.95,True,INR,154100.05,12.4,7.2,8.1
PRD-00802,Tamira Comic Set Pro,Books,Comic Set,True,False,False,549,4.82,,2023-05-09,0.65,,INR,161967.78,136.2,40.4,49.0
